Name,Grid Error,Surface Error,Importance Error
32770,0.01179989597543729,0.0025229373,0.00486015015808589
34783,0.009044857094582618,0.0022927134,0.005042221226105382
34784,0.007582282491573006,0.0016569634,0.004423894101827097
34785,0.012116814587324859,0.003156505,0.0049530877226104005
35269,0.009859152640871153,0.0025078622,0.0048408276180316
36069,0.008305245816611437,0.002471685,0.0031958570155016697
36075,0.009346043514882229,0.0014571737,0.0025655725137997583
36082,0.007997301104055419,0.0017517857,0.0025093772852091386
36086,0.006752918825373503,0.0016468422,0.0022688960332726067
36088,0.02880233068845909,0.0033144443,0.005851498366515476
36090,0.006477082372272524,0.0011773392,0.001912195500717867
36091,0.00667550991809443,0.002413804,0.0029106915749360137
36092,0.009155435831284694,0.0021727828,0.003024975782345322
36371,0.008571431038304872,0.001876245,0.0027797297542752784
36372,0.008312925068791567,0.0022350815,0.0029337672923886227
36373,0.006051531331956518,0.0012337106,0.0018909702340626211
36374,0.009570075406912404,0.0015190932,0.002601338253540198
37003,0.009576267705785005,0.0018087685,0.004435350469603561
37004,0.009277708055710371,0.0023819613,0.0044203725773168875
37009,0.011389747706713686,0.0025660226,0.004401789020185097
37010,0.010699736197555794,0.003108657,0.004315418297236186
37011,0.010343786562037103,0.0028313498,0.0050661086941918895
37012,0.010579622854228166,0.0015241042,0.006805650183587824
37065,0.00863725772886049,0.0027868124,0.004438441194613064
37091,0.007541978858230699,0.0015505217,0.0026457086393150754
