Name,Grid Error,Surface Error,Importance Error
32770,0.011931051389671928,0.0021777588,0.004580446457316003
34783,0.007994843784515607,0.0018548949,0.004641952377594253
34784,0.00803555799575983,0.0017940477,0.004445915817634134
34785,0.007588075237379442,0.002267533,0.0030505904993841535
35269,0.01397769827711589,0.0029808418,0.005349624120836758
36069,0.006378676063010987,0.0015428442,0.0021771148065320464
36075,0.009033672247039003,0.0019637758,0.0028199625545824764
36082,0.006951579465453062,0.0013701972,0.002066026544890067
36086,0.0062856883364125135,0.0019076753,0.0023838247769417072
36088,0.02947082168242946,0.0027839637,0.005643346794943027
36090,0.006506522727461522,0.0012681782,0.001975333813849014
36091,0.007235507165161753,0.0021587338,0.002853136608130514
36092,0.011152621865989507,0.003228883,0.004250940056372498
36371,0.008208918633383643,0.0015700795,0.002524710899807963
36372,0.006678557625582379,0.0015994733,0.0023130076472955992
36373,0.00707542904971288,0.0013510354,0.0022352515724452992
36374,0.010438910818235881,0.0019947558,0.0032325080811862936
37003,0.01051768389597647,0.002088018,0.004593353531602424
37004,0.01192773158874118,0.0023217113,0.004961721773137069
37009,0.01028853137005237,0.003269435,0.004622077329312362
37010,0.009999166877665597,0.0026327448,0.003874136738440724
37011,0.008801004973733387,0.0026530612,0.004568295401558738
37012,0.009158433863715263,0.0017983061,0.0065501611332693995
37065,0.0054610624177666685,0.0020295503,0.0036156042358914623
37091,0.009527540186653558,0.0038840908,0.004627181286269422
