Name,Grid Error,Surface Error,Importance Error
37284,0.005955780592041465,0.008343163,0.008103130346734296
37285,0.005309444348891266,0.0062323785,0.006205469670823286
37286,0.004725861291152191,0.010463554,0.010043179654105491
37287,0.005566623973924564,0.008148976,0.008319739535747423
37288,0.006279994053134642,0.012319295,0.011627716598259447
37289,0.005660387143432011,0.010982094,0.010967447716298746
37303,0.008663768811462597,0.008575196,0.008286386186765995
37304,0.0056640952434807885,0.013672782,0.012877174857118007
37322,0.00303112686551973,0.0034325053,0.0033789982217475333
37323,0.0036889738564876034,0.004466403,0.004387796937209814
37325,0.00829586655462864,0.010194955,0.010602655054632298
37326,0.0055181333604180675,0.010758451,0.010352351214408476
37327,0.004993423680828767,0.009377246,0.00995868373904509
37328,0.004293014017214503,0.010714967,0.010529493377302948
37329,0.011915600436382432,0.009308205,0.01057295454181182
37330,0.0036254651820015007,0.0077392156,0.00823048621871592
37331,0.005766993240843944,0.012526756,0.012300821213774321
37332,0.00477429478480605,0.011511523,0.011114963471216693
37335,0.0070062574694593665,0.008655521,0.009443119427295843
37358,0.008214996371092334,0.009630225,0.010247623151356168
37361,0.005433949851479917,0.009339405,0.009360762499762683
37365,0.006203200740950762,0.011298442,0.011521057736053955
37366,0.005273232627500776,0.013070317,0.012643936384516415
37384,0.00448861742767432,0.006360174,0.00616725366983577
