Name,Grid Error,Surface Error,Importance Error
32770,0.009329647004045,0.020144304,0.018631201856905723
34783,0.005732046816534292,0.008583962,0.008671860570732593
34784,0.006529667309478035,0.009508608,0.009463977609494544
34785,0.0049151008832328535,0.0097434055,0.009136698434895077
35269,0.006491032738222849,0.014627711,0.013613457831748024
36069,0.004621244640358151,0.0068852496,0.006839949214582523
36075,0.004662840171627201,0.008253789,0.007622002547523071
36082,0.005866132471612682,0.00687674,0.006860644978808472
36086,0.004252552826080727,0.0061768233,0.005753890561054101
36088,0.025996617388294344,0.00761148,0.009266057901185096
36090,0.003798107102155225,0.0061277337,0.005621781862987201
36091,0.003677769394481636,0.00571985,0.005342015342611445
36092,0.0074914126933982245,0.012238429,0.011756151135657521
36371,0.007040733639736839,0.008602196,0.008459128916653137
36372,0.004945575912860292,0.008527071,0.008255496534914948
36373,0.0060885625959270365,0.005908783,0.0061159443940341455
36374,0.006258327211200907,0.010425274,0.009989661515590175
37003,0.005993740258652484,0.017238839,0.013971131955735752
37004,0.005632495580635611,0.018815896,0.017382639469849612
37009,0.006985363212006448,0.01221022,0.011231400859330904
37010,0.006717292014557091,0.013775177,0.011988580573760982
37011,0.0073864735694231356,0.018234357,0.01723923150858043
37012,0.007093184647377983,0.011503186,0.01188355288343167
37065,0.004341102712486118,0.009015733,0.008675242030286294
37091,0.004533283017453796,0.0064143636,0.006307974093398665
