Name,Grid Error,Surface Error,Importance Error
37284,0.00801402024019011,0.0032873566,0.004147797286550087
37285,0.012700396353679106,0.0049496368,0.005927696736751359
37286,0.012617064381758157,0.0032887997,0.004985817542238854
37287,0.010520368328990247,0.0023704914,0.004318368117370203
37288,0.0093211989884377,0.0035558953,0.005494849426124393
37289,0.011094234283874621,0.0036785514,0.005784940832530318
37303,0.016780459121254174,0.003499461,0.004931232637849978
37304,0.007991934873458837,0.0027098844,0.004470411083015516
37322,0.006304838660886048,0.0027890943,0.0033250585635562595
37323,0.006079307493317414,0.0018943378,0.0024435756803425613
37325,0.011754659358001096,0.0027587502,0.005650677366877399
37326,0.006834908846497957,0.0021731877,0.00414772198358514
37327,0.009643321336005367,0.0024920935,0.0064932335525195615
37328,0.006627357955457067,0.0022651616,0.004871978135194625
37329,0.00803933679924415,0.0023380555,0.006105856089497032
37330,0.006093396487564494,0.0022276493,0.0049138178013180475
37331,0.012909537684917417,0.0023596126,0.006653142530196311
37332,0.008368792228679941,0.0029705716,0.0050985256851015775
37335,0.011155484810224168,0.0019081713,0.00324611215648967
37358,0.008715635987236629,0.0032715576,0.005183911270502122
37361,0.008922955403001014,0.0029807643,0.005006219783615931
37365,0.008788879338877622,0.002098206,0.005944250378157586
37366,0.009511558334695228,0.002325537,0.0043198963117752395
37384,0.008858719539593636,0.0031960383,0.004207668778246333
