Name,Grid Error,Surface Error,Importance Error
32770,0.007549356768859749,0.017279541,0.015902756293149252
34783,0.006126288722566117,0.008500225,0.008650324961130936
34784,0.006810225245715154,0.011051849,0.010784767263076856
34785,0.007192181868406726,0.008564727,0.008506540583103074
35269,0.006099317240940249,0.015601498,0.014340815108884799
36069,0.00436299011117563,0.0068840357,0.006719539597471598
36075,0.005964165946921758,0.0075244433,0.007534928696542412
36082,0.00796592950216651,0.0077493535,0.007904527640017155
36086,0.005059391025687619,0.0062642107,0.006039050457050564
36088,0.028892722425744873,0.00841945,0.010503459369735724
36090,0.0040864796487233975,0.005523124,0.0053303497598267465
36091,0.004408957198047372,0.005902793,0.005807352974274815
36092,0.008406349942116025,0.010560758,0.010289111389769885
36371,0.009275200896269606,0.008994242,0.0090605542915269
36372,0.006056582897926988,0.008472919,0.00821334470628815
36373,0.003953434580379039,0.006259686,0.00617883701706774
36374,0.0061100532860970756,0.0112388,0.01050826000327827
37003,0.005470297898731905,0.019374326,0.015982686331812095
37004,0.005372547334187678,0.012081118,0.011796026690451794
37009,0.005984296852115235,0.01164599,0.01062065247149926
37010,0.005897897259836695,0.013026332,0.011394882729107065
37011,0.006008513348739992,0.013030868,0.012628395467030044
37012,0.005268166583310603,0.011623453,0.011766341501513275
37065,0.005817507166304513,0.009997958,0.009611984716300622
37091,0.006106092821103708,0.0062287794,0.0061755667301166195
37093,0.003744259258446454,0.0064175134,0.006090585299519187
37095,0.004335695639954026,0.010457815,0.00989376451512788
37111,0.006952125380770218,0.01565792,0.014930398309639301
37137,0.007494649478643121,0.012585067,0.012828546923014838
37179,0.007933886023606625,0.010590966,0.010551813537111486
37211,0.0072743568684811325,0.014088753,0.013583465285326791
37213,0.004786631577537017,0.005385512,0.005590833188942969
37215,0.006991694524149464,0.008861374,0.008611166206835837
37217,0.005634622571057562,0.015184911,0.012733531839159937
37219,0.011067595316274687,0.00822947,0.00856875874411881
37221,0.005456093530748226,0.013451999,0.012012105461402618
37223,0.005366226527639009,0.009485394,0.008968765709833435
37225,0.007473313228484855,0.009114344,0.009003349229556463
37227,0.009231248756928578,0.01314425,0.013076017973162622
37229,0.004969860045264536,0.00828204,0.008212094654894876
37266,0.007563795457206753,0.013056897,0.012488603309493536
37267,0.007046146451137384,0.008933862,0.008782507413837444
37272,0.005425699972805206,0.006341599,0.006224450522142848
37274,0.006318524089786878,0.011298151,0.010777753565374573
37275,0.004702062642226031,0.009691705,0.009170147486736538
37276,0.003308383024238904,0.0038111026,0.0037336744465313438
37278,0.0072555080386509175,0.011502471,0.011158493118580073
37280,0.006827037320350552,0.008299641,0.008170861704424255
37282,0.0055090623515632615,0.0074391626,0.0072756194617636175
37283,0.006266005175346123,0.00975833,0.009368500288219735
