Name,Grid Error,Surface Error,Importance Error
32770,0.11125949846791004,0.0030673826,0.014471582062757298
34783,0.041339795844426194,0.0034418518,0.008686566363726465
34784,0.07280406234515416,0.0030725666,0.01161001760671625
34785,0.09111645507432808,0.0026395624,0.011458382618810667
35269,0.14501079436022762,0.0033399577,0.01802858145979452
36069,0.0523908386218575,0.003066388,0.007911511973217556
36075,0.08054052037295127,0.0016924364,0.009378822620609413
36082,0.11913741258013255,0.0016574416,0.013183182016983314
36086,0.07896869232391666,0.0013592378,0.008909376644421334
36088,0.16991338970159212,0.002414023,0.01921974648103389
36090,0.05918498484122026,0.002307129,0.007893867390582857
36091,0.08077358408792275,0.0035913198,0.011261620970648301
36092,0.1178415538366498,0.0028154815,0.014196025534717611
36371,0.11011798195967862,0.00242588,0.013075320147373557
36372,0.12552736665450054,0.0014551734,0.013765042055496895
36373,0.08244993526840128,0.0023781867,0.01018024784942789
36374,0.1014822744024849,0.0018686937,0.011972469524715198
37003,0.0852527635843047,0.0035361988,0.011957571151131406
37004,0.048652283791291356,0.002985105,0.00836715883995306
37009,0.13093283908364547,0.00394851,0.016352421934603328
37010,0.05519727143439833,0.0032710938,0.008332277801930781
37011,0.13541663111480134,0.003398954,0.016704593143320238
37012,0.14227780093824244,0.004082606,0.019354267035767755
37065,0.0861687592979791,0.0027196566,0.011568834953066811
37091,0.09438675815833603,0.0022335784,0.011401495520465448
37093,0.10216105598381768,0.0017691401,0.011796677242287551
37095,0.08821767986812992,0.0023127329,0.01068905538793719
37111,0.12374253875362672,0.0038938422,0.01609034709861302
37137,0.14615699183910272,0.004682005,0.019726146587911393
37179,0.08426251489457097,0.00239969,0.01060225209192336
37211,0.13461288472510943,0.003048561,0.016379765921254865
37213,0.068912642204814,0.0019022711,0.008762158593869349
37215,0.07913483308193772,0.0026198267,0.01046133791697235
37217,0.06889620441800265,0.003956426,0.010057289279504101
37219,0.1354930851292261,0.0030191278,0.016170879242673505
37221,0.07933059949969223,0.0030739398,0.010752763229396943
37223,0.1415394184338113,0.00260335,0.015976594179682467
37225,0.07815340150975203,0.0032001743,0.010520296454572517
37227,0.10994581115894636,0.0037279313,0.014433905556945197
37229,0.15937442044929787,0.002863677,0.01809296452316044
37266,0.06570952782005128,0.003590689,0.0102595707882689
37267,0.06958854131511936,0.003096096,0.009756325183284141
37272,0.09487220201279598,0.0032131756,0.012290131215923502
37274,0.16877302934079533,0.002198127,0.018659598926400216
37275,0.05346893514264022,0.0046903687,0.009529147028541737
37276,0.06973726102558037,0.007845213,0.01396255399276904
37278,0.08014258240610897,0.003948514,0.011702055413096334
37280,0.09576835035078173,0.0021596577,0.011589427768772777
37282,0.0665342585191863,0.002533138,0.008912315797649225
37283,0.1186120087403471,0.002053254,0.013666802902758502
