Name,Grid Error,Surface Error,Importance Error
37402,0.016818064687081767,0.0025536604,0.005756382004541231
37404,0.009890461117338751,0.0021672414,0.0032383724448710417
37415,0.011487847183687408,0.0024850473,0.004434565819228044
37416,0.021330779458969523,0.0022434106,0.004511446111542508
37506,0.00891179025328369,0.003653357,0.0047364273465177785
37568,0.016844803603076056,0.0024019931,0.003922480355656947
37569,0.0098887970313719,0.0017157017,0.002916982201470042
37620,0.005316309063080766,0.0013096589,0.0018054082966302383
37621,0.010518673361570464,0.0033575413,0.0041604182869226045
37622,0.006326859669110587,0.0018037582,0.0024354284286266215
37627,0.007072491767070702,0.0024309333,0.0030246348439545473
37653,0.012317060047517838,0.0026022196,0.006036627914684544
37730,0.010281371393044846,0.0027601656,0.0040012224628944385
37731,0.009630928374186899,0.003178191,0.003962426966666773
37743,0.005759466617047373,0.0014109332,0.002047325300811132
37744,0.010590211622957818,0.0022862093,0.003489542741492121
37745,0.010228000475153648,0.0020019733,0.0032504745008729496
37746,0.010241281055371743,0.0024514806,0.003420254458995827
37747,0.010007191755105494,0.0021884881,0.0033583181058147566
37748,0.011127377580313983,0.0036040992,0.005157515504622212
37749,0.007324304136652927,0.0020416076,0.003284457155868779
37750,0.007059488086888135,0.0025780997,0.0047262682483067775
37751,0.010653397741072755,0.0027619835,0.004354123571030551
37765,0.014778394000877836,0.0013215769,0.002902039958677191
37766,0.01279899160541742,0.0019648806,0.0032657288635355177
