Name,Grid Error,Surface Error,Importance Error
37093,0.003935921693805868,0.0073886607,0.006774464944248182
37095,0.003974389860603813,0.009628708,0.009098627805380068
37111,0.007773502599976328,0.01338386,0.012797867483607565
37137,0.0061928245088073665,0.012077807,0.011857976203430112
37179,0.008632824647520892,0.010457119,0.010442164633972018
37211,0.006436638404214975,0.012073249,0.011476987393706607
37213,0.004020918718852748,0.007058022,0.006621695072521956
37215,0.005226072380122044,0.009207751,0.008874417530581666
37217,0.0056563504844015676,0.015141301,0.012864248222094296
37219,0.008496644936578462,0.0075140153,0.007752059833252719
37221,0.005112652685743283,0.0114157945,0.010177978451320784
37223,0.005836227760805065,0.010838245,0.010156585197287517
37225,0.006676117698340943,0.008747889,0.008691622156923649
37227,0.008071071565690984,0.009752933,0.009738080580295943
37229,0.005152990002588456,0.007688798,0.00757297013677179
37266,0.006364763867311191,0.01056599,0.010054664491309399
37267,0.004433374546605679,0.0079048155,0.007565472407248018
37272,0.00463951926138185,0.006331759,0.006180357579700551
37274,0.004725289593029883,0.008749577,0.008324566667686254
37275,0.004968893294350097,0.009388869,0.008945518981728635
37276,0.0032614017432501608,0.0038500577,0.0037836247631979148
37278,0.005483198938864209,0.008622607,0.008368520805250107
37280,0.006446726702898504,0.009335614,0.00893357543585524
37282,0.007134334179154802,0.0088294875,0.008609479940855033
37283,0.005241202952694587,0.01014247,0.009414490296266776
