Name,Grid Error,Surface Error,Importance Error
37284,0.08786998521372069,0.0034871015,0.01187315729868223
37285,0.057282803786617875,0.0017146753,0.0072364050065798725
37286,0.13704656356171613,0.0021711495,0.0161357831664981
37287,0.1252740357273878,0.0037869555,0.0161596223821646
37288,0.18421763824934068,0.0033272733,0.021465154000265652
37289,0.1612028019541809,0.0032634283,0.01911070532232628
37303,0.09978553923328856,0.0023848661,0.011874279753206755
37304,0.08893731641008033,0.0031587982,0.01199446805464706
37322,0.09382392272671584,0.001988502,0.011081102223645592
37323,0.08804334252964194,0.0023738141,0.01085953999527312
37325,0.30124235676537825,0.0032561426,0.033905785070258286
37326,0.13064202294284172,0.0023319393,0.015675752730680944
37327,0.2317936845198305,0.0036256507,0.027868612107150765
37328,0.08337156026659538,0.0023860876,0.01176766242716069
37329,0.13111055421489132,0.0033363448,0.0177279592321229
37330,0.08405858843502949,0.002587254,0.012212656945008962
37331,0.12874151804592862,0.0030905278,0.016461391302040853
37332,0.11574465718899742,0.0028763064,0.01489902905875157
37335,0.2540559464789731,0.0024821768,0.02769907644461427
37358,0.0788712728729206,0.0037898768,0.012768578151551455
37361,0.053912472704541504,0.0033719968,0.009753893804111157
37365,0.07095607721211689,0.0039134696,0.01167238022334712
37366,0.11827921909424179,0.0029934847,0.01500418706615738
37384,0.10327622203022513,0.002097426,0.012036212364470753
37402,0.16013783090134645,0.0034961945,0.019449244468410676
37404,0.07763724729196382,0.002018797,0.009397475867334769
37415,0.08988149423398552,0.003382125,0.012441134709698055
37416,0.2585027777480781,0.0035817565,0.028962071978505484
37506,0.07766686223228476,0.002570433,0.010103693427901633
37568,0.2102266050314689,0.0019959176,0.0227530310855032
37569,0.13852902113373297,0.0020956076,0.01563923090963036
37620,0.09054813226008929,0.0016030979,0.010190019773729232
37621,0.06457689472905262,0.0019990166,0.008115639510827536
37622,0.06143015696964874,0.001692087,0.007474291403817015
37627,0.14887959645394383,0.0030650022,0.017385863823740907
37653,0.13445562122070095,0.004028928,0.017804105073484646
37730,0.21173035012864513,0.003538793,0.023655385501257307
37731,0.14509073702438713,0.0046477406,0.017732723037953254
37743,0.05006965262529496,0.0016570108,0.006568469920110624
37744,0.13594753116264197,0.0022177894,0.01532011035807633
37745,0.12352531210345986,0.001907941,0.014104709774573619
37746,0.14793033723775906,0.001760891,0.016453000280173005
37747,0.10156848701425217,0.004077438,0.013585982106470463
37748,0.1111363633364335,0.00254853,0.013148961201259338
37749,0.08473731234951104,0.0027801534,0.010756735092891332
37750,0.08691119269851807,0.0034238806,0.012695525742509617
37751,0.09297975370022195,0.0039753444,0.012696640000710897
37765,0.06598214674507144,0.0015757242,0.00814225758737686
37766,0.21946742935884156,0.0021307347,0.023748378649087763
37772,0.13166465594245305,0.0038451827,0.016350647778077893
