Name,Grid Error,Surface Error,Importance Error
34783,0.03127665676058042,0.0021639045,0.006419843471953567
34784,0.03288892873126526,0.0018860135,0.0064788175833826196
32770,0.1361428038916956,0.0017603064,0.015276799411273394
