Name,Grid Error,Surface Error,Importance Error
37402,0.24332834543404336,0.0037572812,0.028029435766469588
37404,0.09519020423532726,0.0019250885,0.0109844936274293
37415,0.14065979975587642,0.0030368762,0.017361294642013414
37416,0.19917762335035322,0.0045268084,0.023234476276729723
37506,0.07172389644125855,0.002517419,0.009481653827934394
37568,0.24043600230267667,0.0018987597,0.025664466037971994
37569,0.14066826061812093,0.002069378,0.016042834609814205
37620,0.12172176780151855,0.0010174041,0.012806969640591684
37621,0.15215602954248142,0.0038211322,0.018251799238624616
37622,0.13798574020979373,0.001850219,0.015152041074958362
37627,0.05272363664116861,0.0019246449,0.006793013196756391
37653,0.17985858950400083,0.0038520682,0.022024242970884813
37730,0.18628624343988967,0.0036300814,0.02116632420932253
37731,0.11301124122438755,0.0043443553,0.014408512421485987
37743,0.07403215209122065,0.0018907476,0.00898826381517612
37744,0.14293060198165447,0.0019781035,0.0162056412731433
37745,0.12853580984206425,0.002283757,0.014939312812741544
37746,0.09561953195388384,0.0015501771,0.010969400732690988
37747,0.12284727628505292,0.0027457774,0.014663735480217325
37748,0.21515856711306078,0.0038170584,0.02489052015142141
37749,0.07125044244819731,0.0022092413,0.009209969480960062
37750,0.041439008229607055,0.0035772198,0.00830027064236804
37751,0.15560127217934103,0.004646808,0.01944021474705567
37765,0.11297569442840301,0.001879701,0.012811671314084833
37766,0.14709030320804542,0.0017733455,0.016149939660535566
