Name,Grid Error,Surface Error,Importance Error
32770,0.010972548806177002,0.002940712,0.004899868415976357
34783,0.008872666509768503,0.0019394127,0.0048019196082051754
34784,0.008552129173868677,0.0018319176,0.004695361281082212
34785,0.00910883115168312,0.0018756291,0.00295571073960488
35269,0.010686592107336365,0.0021087914,0.004336645390722333
36069,0.00834814657785401,0.0012711954,0.0023251914615621096
36075,0.007440556811892965,0.0016479027,0.002379799068701216
36082,0.006959899699565677,0.0014347284,0.0021292542518130055
36086,0.006345190720664512,0.0015250593,0.0021203508671871775
36088,0.0279547323688187,0.0029403674,0.00551623433316922
36090,0.006381415107004637,0.0016749037,0.002269365157189195
36091,0.006527511177829806,0.0018839395,0.0024305431380491484
36092,0.008820550507143669,0.0021437348,0.003021734358462604
36371,0.008735663032327057,0.0018881848,0.0028954135622916476
36372,0.00830816535440912,0.0016492758,0.0025114457535725518
36373,0.006371469332395742,0.0013152027,0.0019515172009299962
36374,0.009690293973778375,0.002359312,0.003232711282996911
37003,0.008580261192699801,0.0020872457,0.004218888382979635
37004,0.01220794488854592,0.0018768029,0.004434057832621443
37009,0.012473072947756202,0.0034578529,0.005451994000414684
37010,0.010446442714125702,0.0026412692,0.0040666612595697555
37011,0.009268794124265503,0.0026502803,0.004905613059984484
37012,0.008344125834219377,0.0015224679,0.006087801916448362
37065,0.007405711558000013,0.0022241208,0.00391810978357688
37091,0.008835774446716,0.0015343403,0.0028053911752606736
37093,0.008558335999745582,0.0022947146,0.0031773648474825076
37095,0.008846451435566925,0.0023807804,0.003599628979109502
37111,0.011466636227497285,0.0032631762,0.005352771314357794
37137,0.01233986773344829,0.0032039457,0.006552671541438351
37179,0.010754008946764586,0.0016442081,0.002983262031771987
37211,0.00958750145930394,0.0024405343,0.004675050790048429
37213,0.007219040374971417,0.0016274112,0.0027944440926515653
37215,0.008090327612068205,0.0019734062,0.0036770482273668797
37217,0.007427380880887744,0.0037034682,0.004160971422125305
37219,0.011090744048495152,0.002171115,0.003588400469153775
37221,0.01000313886285543,0.0028944372,0.0040386068654063014
37223,0.016724210797913554,0.0038296562,0.005980637854938229
37225,0.00728353439822932,0.0018221211,0.0030445360698939648
37227,0.010588024378782857,0.0024897184,0.0038669786029131977
37229,0.009418399192309707,0.0021179032,0.0036111244295951718
37266,0.011738592369292956,0.002107294,0.0050250881838812414
37267,0.009269049194977175,0.0021337862,0.00418658944086187
37272,0.007129170061783787,0.0021900875,0.0030122406308913958
37274,0.008201233260539427,0.002680748,0.003645036681968909
37275,0.007864820501346024,0.0027800228,0.004147595507182498
37276,0.007773733771135122,0.0024527821,0.0031759435771212276
37278,0.00871848721993208,0.0016415871,0.002681285462543267
37280,0.009897811634270299,0.0022415342,0.0035103678622118973
37282,0.008513531881125982,0.00280086,0.0037544413726541244
37283,0.009401615263793083,0.001823917,0.002882393880935948
