Name,Grid Error,Surface Error,Importance Error
32770,0.006014444928592158,0.016424647,0.014967238836825927
34783,0.0056718350407787,0.009537164,0.009380919663975201
34784,0.005910152245815528,0.008904903,0.008913331367390236
34785,0.004138034340370826,0.006762343,0.006459824238138758
35269,0.006300831937460009,0.017046591,0.01556896588195201
36069,0.007012248978617726,0.008620771,0.00866607175796107
36075,0.006437947439185296,0.007527831,0.0075241173858037426
36082,0.0035848042852339606,0.006727034,0.006312640845584981
36086,0.0049675668170969705,0.0066122017,0.006223900401711564
36088,0.02746043088687855,0.0095460545,0.011122092683362223
36090,0.003339655414618317,0.0052288384,0.004689724905575593
36091,0.003799730246388309,0.0063689337,0.005967394908523899
36092,0.006713164444976078,0.012041647,0.011612099793461289
36371,0.006734851445172035,0.00929169,0.0091727963644214
36372,0.006564780879112111,0.006599904,0.006701373060524063
36373,0.004770163429571384,0.0058123944,0.00596276615416396
36374,0.006476917505806082,0.009398294,0.009229339833973848
37003,0.0046334205426835735,0.020917341,0.016994035708387797
37004,0.005357118578624197,0.017130377,0.015849279219608596
37009,0.0054510997803283055,0.012602606,0.011255196859250197
37010,0.006751089071593167,0.012694386,0.010943319782555973
37011,0.006621306579051625,0.014156295,0.013623788483848317
37012,0.008613430252770058,0.009548782,0.010468779826820974
37065,0.004309518856540045,0.009239391,0.008746059806946684
37091,0.004929736582963874,0.0063271374,0.006165968307993952
37093,0.0038907121312235543,0.0063574556,0.0060382907793754366
37095,0.004897990548979047,0.009786341,0.009365151990790079
37111,0.0076227136557761,0.014521779,0.013904497755451562
37137,0.007171860893275893,0.014251162,0.01383700047894821
37179,0.007963280471793262,0.0086147245,0.009329777414568455
37211,0.0060225129321960615,0.013627811,0.012630816266026934
37213,0.003389598188396288,0.0058248756,0.005746070003102781
37215,0.008289864600905904,0.011842372,0.011636148789923709
37217,0.008391692521196434,0.016736232,0.014396916768706301
37219,0.009397813168365216,0.009985591,0.010154994858006583
37221,0.004822993810818496,0.011969374,0.010576803024234216
37223,0.004510501287807095,0.008018233,0.007617795024619521
37225,0.004685367967976611,0.00845768,0.008209279639628076
37227,0.010807523670160697,0.010551472,0.010955612701952883
37229,0.0066355011394483975,0.00971212,0.009681876195690537
37266,0.007438265750552953,0.01284337,0.01223749157709487
37267,0.004913192670697178,0.007942148,0.007567079383952712
37272,0.0037866067788930474,0.0051424354,0.005043679801650178
37274,0.0044847471895614974,0.0076691657,0.00732266193634886
37275,0.00435786105877051,0.0083176475,0.007974456144420142
37276,0.008959242647241857,0.008044085,0.008167173285085025
37278,0.008234137601813175,0.009457089,0.009331272384550648
37280,0.007279386268459458,0.011008034,0.010562212923198021
37282,0.005758836349561571,0.008375101,0.008177068097865751
37283,0.004659013117361401,0.008387785,0.008072365661089652
