Name,Grid Error,Surface Error,Importance Error
37093,0.10059939846768291,0.0019340797,0.011738511210098453
37095,0.055073907001345214,0.0029000933,0.008166738721061925
37111,0.10645451593984198,0.0043509523,0.014710310389822416
37137,0.13526135514939078,0.004057325,0.017721707850555487
37179,0.10226369647404124,0.0018199797,0.011868578481009428
37211,0.09755720360879122,0.0036753083,0.01329386464919162
37213,0.06638430803898347,0.0022584514,0.008924408701607605
37215,0.12983112816413747,0.002803952,0.01579753557955487
37217,0.15242494022903474,0.004261932,0.018762491274458035
37219,0.18662699372979794,0.0028637955,0.020790487611398865
37221,0.1001623940106045,0.004383782,0.013522017053055776
37223,0.1115114840120823,0.0035319864,0.014486978972895546
37225,0.09375081278473811,0.0028041906,0.011772461014566431
37227,0.15901045382876167,0.002890445,0.018462035719213683
37229,0.11068199323896048,0.003784805,0.014218537615513721
37266,0.06350101071695578,0.0044083646,0.01070409353305201
37267,0.06452822938261257,0.0029899313,0.00930824915171071
37272,0.08999361832289045,0.0025835054,0.01123031127174142
37274,0.1737594404287449,0.0027247283,0.019389614247581455
37275,0.10474205069956405,0.003949464,0.014012147383151383
37276,0.0815862764208501,0.003282239,0.011084977123167902
37278,0.0718080007144038,0.0029088303,0.009849725899434331
37280,0.10758602812636454,0.0017112562,0.012164077260391013
37282,0.06303017906922072,0.0033315213,0.009314390481991999
37283,0.21088367795670632,0.0025387905,0.023064824932473603
