Name,Grid Error,Surface Error,Importance Error
37093,0.006296455547769443,0.0072139977,0.006947527228749909
37095,0.004525336317979607,0.008777661,0.008403076166622602
37111,0.006185649477335967,0.013442447,0.012720948489222055
37137,0.007076959585951478,0.012305028,0.012156263163609824
37179,0.008577666457918253,0.010642517,0.010985799672460425
37211,0.005805093086421751,0.0109067485,0.010641381052059935
37213,0.003962880402007365,0.00633962,0.005981908719193565
37215,0.004907449604953838,0.008093744,0.007867698951919272
37217,0.005719538587422135,0.013897159,0.01179549066159512
37219,0.007296879805388056,0.0074111815,0.007521669717621769
37221,0.0050963858472128165,0.009718665,0.008691061421766965
37223,0.00459439822493699,0.009045565,0.008562724562906113
37225,0.004284589736935101,0.0085417945,0.008169829571112857
37227,0.00756566639780486,0.009485045,0.009606148796735775
37229,0.005142733473525496,0.009909908,0.009661038787016624
37266,0.006784397253264074,0.011987917,0.011337878901653036
37267,0.005358092860740758,0.008088034,0.007800391258646305
37272,0.004611810096979976,0.006342977,0.006159216448203396
37274,0.005200542411775434,0.009843761,0.009393814935513785
37275,0.004135090468377178,0.008316462,0.007884526556069655
37276,0.004826692577012616,0.0056783226,0.005597732975299794
37278,0.005855365395724367,0.008673118,0.008457085345804605
37280,0.0060851002899523655,0.008619372,0.008340861693357765
37282,0.005393074222497466,0.0087831225,0.008356981973840728
37283,0.0052320575029372275,0.007471467,0.0072667740543134315
