Name,Grid Error,Surface Error,Importance Error
37402,0.01773538457024112,0.0026874598,0.005941603582926218
37404,0.009463868483479665,0.0015738072,0.002709665830584422
37415,0.013516023698706317,0.0021808306,0.004865497573825088
37416,0.020071015087159284,0.002170637,0.00462032978869896
37506,0.0065471326875755805,0.002159383,0.0031368113308244683
37568,0.01760084984002882,0.0028111374,0.00445225547300348
37569,0.013424304217101854,0.0029379383,0.004413953100345338
37620,0.005381546233305025,0.0013729277,0.0019915155576333467
37621,0.008821471367775766,0.0015489148,0.002324369026178544
37622,0.0052713170900388255,0.0010544879,0.0016199868981228444
37627,0.007450637164243418,0.0019605446,0.0029232667680097234
37653,0.01254730250980859,0.0024133497,0.005586466218662873
37730,0.010135585190161289,0.0023923458,0.0036439848637208074
37731,0.010270822238117587,0.0033603637,0.004299815091642607
37743,0.00613544019809791,0.0020610467,0.002683560549306189
37744,0.010699596904303511,0.0022338345,0.0033912489061446475
37745,0.011200608600089383,0.004292914,0.005185466000987686
37746,0.00981753429224584,0.0018263595,0.0029012035204979345
37747,0.009756216637357623,0.0016316037,0.0027210487710739623
37748,0.007940541712622555,0.0023823846,0.0031948929769842057
37749,0.0121396651879429,0.0042300983,0.005472035911679564
37750,0.006137545046716984,0.0023260894,0.0047147421579511566
37751,0.011356369999736373,0.0028928812,0.00509792569519342
37765,0.016802515364340645,0.0023247902,0.003954090894307117
37766,0.013773136092913668,0.001989947,0.00366913362371893
