Name,Grid Error,Surface Error,Importance Error
37284,0.006112002087047262,0.0017705314,0.0026616647758719546
37285,0.008964320478711194,0.0019883572,0.003045793338950648
37286,0.008271088278768582,0.0023970255,0.003660597393044191
37287,0.010236004286188115,0.0022208681,0.003824759456716399
37288,0.008631698346986646,0.0027316974,0.004160217557023161
37289,0.008828590749844415,0.0026085523,0.004188292314252873
37303,0.01224886003415862,0.0020418337,0.0032185206540832284
37304,0.010235511334359104,0.002225572,0.004583625186457451
37322,0.007692934442059684,0.0026465075,0.0032834834267764096
37323,0.007145437038794626,0.003342887,0.0038366207365764836
37325,0.01170587611056706,0.0028693075,0.006166137845399775
37326,0.006456241979673547,0.0021530984,0.0038383992425611094
37327,0.007009659506907563,0.0019547578,0.005734455797177608
37328,0.011672831624037037,0.003359132,0.006291131933843128
37329,0.007807855029781658,0.0020498438,0.005967319398004903
37330,0.00638217023492924,0.0021357723,0.00457944195700631
37331,0.010280791382986612,0.0024883936,0.005746032690092603
37332,0.008349370001787117,0.0028476422,0.004790916038069294
37335,0.010075243935603625,0.0021107688,0.002909095886193697
37358,0.008253113005364911,0.002980969,0.0052401151884741886
37361,0.007593486918434179,0.0027450214,0.004565384853010529
37365,0.009788875186942448,0.0026864933,0.0063732783465429805
37366,0.010849829067123035,0.0025932773,0.005067895946654855
37384,0.008396439636144525,0.0021761067,0.0032799504587381193
